OGOrthogroup	GNM1107	GNM1232	GNM1382	GNM1383	GNM1670	GNM1683	GNM225	GNM3434	GNM356	GNM358	GNM3890	GNM425	GNM4440	GNM50571	GNM565	GNM694	GNM742	GNM746	GNM747
OG0006838	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OG0006841	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
OG0006859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
OG0006879	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
OG0006902	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
OG0006929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OG0006930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0
OG0006941	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0006943	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0006947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0006951	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
OG0006968	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0
OG0006970	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0006971	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0006972	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
OG0006973	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
OG0006974	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
OG0006976	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1
OG0006978	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1
OG0006979	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1
OG0006980	1	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
OG0006981	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0006982	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0006983	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1
OG0006984	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1
OG0006985	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1
OG0006986	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1
OG0006995	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0006996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0007001	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
OG0007002	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
OG0007003	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
OG0007005	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0007008	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0007009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
OG0007010	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OG0007012	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OG0007017	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0
OG0007018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
OG0007029	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
OG0007030	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0
OG0007040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0007042	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0
OG0007048	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0007049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
OG0007050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
OG0007053	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1
OG0007055	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0
OG0007056	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
OG0007060	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0007068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0007085	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0007086	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
OG0007090	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OG0007099	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
OG0007111	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
OG0007112	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OG0007129	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
OG0007139	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0007159	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OG0007164	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
OG0007167	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OG0007168	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OG0007171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
OG0007176	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0
OG0007177	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
OG0007188	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OG0007189	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0
OG0007190	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OG0007192	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OG0007214	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
OG0007220	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OG0007222	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0
OG0007240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OG0007248	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
OG0007256	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0007266	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0007267	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OG0007268	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0007269	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0007270	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
OG0007271	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OG0007272	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
OG0007274	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
OG0007275	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0007277	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
OG0007278	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OG0007280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
OG0007284	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0
OG0007289	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0
OG0007297	0	0	0	0	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0
OG0007298	0	0	0	0	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0
OG0007299	0	0	0	0	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0
OG0007300	0	0	0	0	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0
OG0007301	0	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0	0	0	0
OG0007302	0	0	0	0	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0
OG0007303	0	0	0	0	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0
OG0007304	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0
OG0007305	0	0	0	0	1	0	0	0	1	0	2	0	1	0	0	0	0	0	0
OG0007306	0	0	0	0	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0
OG0007307	0	0	0	0	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0
OG0007308	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0
OG0007309	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0
OG0007310	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1
OG0007311	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0
OG0007312	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
OG0007313	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0
OG0007314	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
OG0007315	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	1
OG0007316	0	0	0	0	0	0	0	0	0	1	2	0	0	2	0	0	0	0	0
OG0007317	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
OG0007318	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
OG0007330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
OG0007336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
OG0007357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0007361	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0007412	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OG0007413	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1
OG0007456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
OG0007464	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OG0007481	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
OG0007490	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
OG0007493	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
OG0007509	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OG0007527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0007571	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
OG0007577	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
OG0007579	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0
OG0007580	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0007581	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0
OG0007585	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
OG0007597	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OG0007612	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OG0007640	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0007641	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OG0007642	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
OG0007656	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
OG0007683	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
OG0007691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
OG0007699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0007701	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OG0007702	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OG0007735	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0007740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
OG0007744	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
OG0007746	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
OG0007758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OG0007776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0007777	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0007785	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OG0007786	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OG0007787	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
OG0007789	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
OG0007790	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OG0007791	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OG0007792	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1
OG0007793	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OG0007794	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OG0007795	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OG0007797	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0007799	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1
OG0007800	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1
OG0007811	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
OG0007815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
OG0007840	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OG0007856	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
OG0007871	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0007874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
OG0007884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
OG0007885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OG0007914	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
OG0007928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0007942	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
OG0007945	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0007946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0007963	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0007970	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0
OG0007979	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0007988	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0008015	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
OG0008020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
OG0008028	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0
OG0008039	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
OG0008043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
OG0008048	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0008070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
OG0008076	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
OG0008077	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
OG0008079	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OG0008080	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
OG0008081	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
OG0008083	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
OG0008085	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0
OG0008086	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OG0008087	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OG0008088	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
OG0008093	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0008094	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0008097	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0008110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
OG0008171	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
OG0008172	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
OG0008174	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1
OG0008182	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0
OG0008196	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0008202	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
OG0008203	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0008218	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
OG0008219	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
OG0008222	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0008223	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0008224	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0008225	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0008226	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0008228	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0008236	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
OG0008238	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0008239	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OG0008255	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0
OG0008256	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
OG0008257	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0
OG0008258	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0
OG0008259	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0
OG0008260	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0
OG0008261	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0
OG0008262	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0
OG0008263	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0
OG0008264	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0
OG0008265	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0
OG0008266	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0
OG0008267	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0
OG0008268	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0
OG0008269	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0
OG0008270	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0
OG0008271	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0
OG0008273	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0
OG0008274	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0
OG0008276	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
OG0008277	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1
OG0008278	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
OG0008279	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0
OG0008292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OG0008294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OG0008296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OG0008297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1
OG0008312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
OG0008314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1
OG0008315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OG0008317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
OG0008318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
OG0008319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1
OG0008320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
OG0008504	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
OG0008511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OG0008534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0008557	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
OG0008562	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0008566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0008573	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
OG0008575	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0008629	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OG0008655	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OG0008701	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0008710	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
OG0008716	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
OG0008717	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
OG0008779	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
OG0008794	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0008795	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0008796	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0008807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
OG0008815	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0008825	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
OG0008826	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
OG0008847	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0008851	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0008852	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
OG0008854	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
OG0008855	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
OG0008856	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0008857	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0008858	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0008859	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0008860	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0008861	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
OG0008862	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
OG0008863	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0008865	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
OG0008866	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0008867	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0008868	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0008869	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0008870	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
OG0008871	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
OG0008872	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0008873	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0008874	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0008875	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0008879	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
OG0008888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
OG0008924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0008926	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
OG0008927	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
OG0008976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0008980	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
OG0009017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OG0009024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
OG0009033	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0009037	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0009056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0009058	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0009112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0009121	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
OG0009128	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OG0009157	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
