child	parent	OG	type	number
node10	node11	OG0001028	nochange	1	1
node10	node11	OG0001029	nochange	1	1
node10	node11	OG0001030	nochange	1	1
node10	node11	OG0001031	nochange	1	1
node10	node11	OG0001032	nochange	1	1
node10	node11	OG0001033	nochange	1	1
node10	node11	OG0001034	nochange	1	1
node10	node11	OG0001035	nochange	1	1
node10	node11	OG0001036	nochange	1	1
node10	node11	OG0001037	nochange	1	1
node10	node11	OG0001038	nochange	1	1
node10	node11	OG0001039	nochange	1	1
node10	node11	OG0001041	nochange	1	1
node10	node11	OG0001042	nochange	1	1
node10	node11	OG0001043	nochange	1	1
node10	node11	OG0001044	nochange	1	1
node10	node11	OG0001045	nochange	1	1
node10	node11	OG0001047	nochange	1	1
node10	node11	OG0001048	nochange	1	1
node10	node11	OG0001049	nochange	1	1
node10	node11	OG0001050	nochange	1	1
node10	node11	OG0001051	nochange	1	1
node10	node11	OG0001052	nochange	1	1
node10	node11	OG0001053	nochange	1	1
node10	node11	OG0001054	nochange	1	1
node10	node11	OG0001055	nochange	1	1
node10	node11	OG0001056	nochange	1	1
node10	node11	OG0001057	nochange	1	1
node10	node11	OG0001058	nochange	1	1
node10	node11	OG0001059	nochange	1	1
node10	node11	OG0001060	nochange	1	1
node10	node11	OG0001061	nochange	1	1
node10	node11	OG0001062	nochange	1	1
node10	node11	OG0001063	nochange	1	1
node10	node11	OG0001064	nochange	1	1
node10	node11	OG0001065	nochange	1	1
node10	node11	OG0001066	nochange	1	1
node10	node11	OG0001067	nochange	1	1
node10	node11	OG0001068	nochange	1	1
node10	node11	OG0001069	nochange	1	1
node10	node11	OG0001070	nochange	1	1
node10	node11	OG0001071	nochange	1	1
node10	node11	OG0001072	nochange	1	1
node10	node11	OG0001073	nochange	1	1
node10	node11	OG0001074	nochange	1	1
node10	node11	OG0001075	nochange	1	1
node10	node11	OG0001076	nochange	1	1
node10	node11	OG0001077	nochange	1	1
node10	node11	OG0001078	nochange	1	1
node10	node11	OG0001079	nochange	1	1
node10	node11	OG0001080	nochange	1	1
node10	node11	OG0001081	nochange	1	1
node10	node11	OG0001082	nochange	1	1
node10	node11	OG0001083	nochange	1	1
node10	node11	OG0001084	nochange	1	1
node10	node11	OG0001085	nochange	1	1
node10	node11	OG0001086	nochange	1	1
node10	node11	OG0001087	nochange	1	1
node10	node11	OG0001088	nochange	1	1
node10	node11	OG0001089	nochange	1	1
node10	node11	OG0001090	nochange	1	1
node10	node11	OG0001091	nochange	1	1
node10	node11	OG0001092	nochange	1	1
node10	node11	OG0001093	nochange	1	1
node10	node11	OG0001094	nochange	1	1
node10	node11	OG0001095	nochange	1	1
node10	node11	OG0001096	nochange	1	1
node10	node11	OG0001097	nochange	1	1
node10	node11	OG0001098	nochange	1	1
node10	node11	OG0001099	nochange	1	1
node10	node11	OG0001100	nochange	1	1
node10	node11	OG0001101	nochange	1	1
node10	node11	OG0001102	nochange	1	1
node10	node11	OG0001103	nochange	1	1
node10	node11	OG0001104	nochange	1	1
node10	node11	OG0001105	nochange	1	1
node10	node11	OG0001106	nochange	1	1
node10	node11	OG0001107	nochange	1	1
node10	node11	OG0001108	nochange	1	1
node10	node11	OG0001109	nochange	1	1
node10	node11	OG0001110	nochange	1	1
node10	node11	OG0001111	nochange	1	1
node10	node11	OG0001112	nochange	1	1
node10	node11	OG0001113	nochange	1	1
node10	node11	OG0001114	nochange	1	1
node10	node11	OG0001115	nochange	1	1
node10	node11	OG0001116	nochange	1	1
node10	node11	OG0001117	nochange	1	1
node10	node11	OG0001118	nochange	1	1
node10	node11	OG0001119	nochange	1	1
node10	node11	OG0001120	nochange	1	1
node10	node11	OG0001121	nochange	1	1
node10	node11	OG0001122	nochange	1	1
node10	node11	OG0001123	nochange	1	1
node10	node11	OG0001124	nochange	1	1
node10	node11	OG0001125	nochange	1	1
node10	node11	OG0001126	nochange	1	1
node10	node11	OG0001127	nochange	1	1
node10	node11	OG0001128	nochange	1	1
node10	node11	OG0001129	nochange	1	1
node10	node11	OG0001130	nochange	1	1
node10	node11	OG0001131	nochange	1	1
node10	node11	OG0001132	nochange	1	1
node10	node11	OG0001133	nochange	1	1
node10	node11	OG0001134	nochange	1	1
node10	node11	OG0001135	nochange	1	1
node10	node11	OG0001136	nochange	1	1
node10	node11	OG0001137	nochange	1	1
node10	node11	OG0001138	nochange	1	1
node10	node11	OG0001139	nochange	1	1
node10	node11	OG0001140	nochange	1	1
node10	node11	OG0001141	nochange	1	1
node10	node11	OG0001142	nochange	1	1
node10	node11	OG0001143	nochange	1	1
node10	node11	OG0001144	nochange	1	1
node10	node11	OG0001145	nochange	1	1
node10	node11	OG0001146	nochange	1	1
node10	node11	OG0001147	nochange	1	1
node10	node11	OG0001148	nochange	1	1
node10	node11	OG0001149	nochange	1	1
node10	node11	OG0001150	nochange	1	1
node10	node11	OG0001151	nochange	2	2
node10	node11	OG0001153	nochange	1	1
node10	node11	OG0001154	nochange	1	1
node10	node11	OG0001155	nochange	1	1
node10	node11	OG0001156	nochange	1	1
node10	node11	OG0001157	nochange	1	1
node10	node11	OG0001158	nochange	1	1
node10	node11	OG0001159	nochange	1	1
node10	node11	OG0001160	nochange	1	1
node10	node11	OG0001161	nochange	1	1
node10	node11	OG0001162	nochange	1	1
node10	node11	OG0001163	nochange	1	1
node10	node11	OG0001164	nochange	1	1
node10	node11	OG0001165	nochange	1	1
node10	node11	OG0001166	nochange	1	1
node10	node11	OG0001167	nochange	1	1
node10	node11	OG0001168	nochange	1	1
node10	node11	OG0001169	nochange	1	1
node10	node11	OG0001170	nochange	1	1
node10	node11	OG0001171	nochange	1	1
node10	node11	OG0001172	nochange	1	1
node10	node11	OG0001173	nochange	1	1
node10	node11	OG0001174	nochange	1	1
node10	node11	OG0001175	nochange	1	1
node10	node11	OG0001176	nochange	1	1
node10	node11	OG0001177	nochange	1	1
node10	node11	OG0001178	nochange	1	1
node10	node11	OG0001179	nochange	1	1
node10	node11	OG0001180	nochange	1	1
node10	node11	OG0001181	nochange	1	1
node10	node11	OG0001182	nochange	1	1
node10	node11	OG0001183	nochange	1	1
node10	node11	OG0001184	nochange	1	1
node10	node11	OG0001185	nochange	1	1
node10	node11	OG0001186	nochange	1	1
node10	node11	OG0001187	nochange	1	1
node10	node11	OG0001188	nochange	1	1
node10	node11	OG0001189	nochange	1	1
node10	node11	OG0001190	nochange	1	1
node10	node11	OG0001191	nochange	1	1
node10	node11	OG0001192	nochange	1	1
node10	node11	OG0001193	nochange	1	1
node10	node11	OG0001194	nochange	1	1
node10	node11	OG0001195	nochange	1	1
node10	node11	OG0001196	nochange	1	1
node10	node11	OG0001197	nochange	1	1
node10	node11	OG0001198	nochange	1	1
node10	node11	OG0001199	nochange	1	1
node10	node11	OG0001200	nochange	1	1
node10	node11	OG0001201	nochange	1	1
node10	node11	OG0001202	nochange	1	1
node10	node11	OG0001203	nochange	1	1
node10	node11	OG0001204	nochange	1	1
node10	node11	OG0001205	nochange	1	1
node10	node11	OG0001206	del	0	1
node10	node11	OG0001207	nochange	1	1
node10	node11	OG0001208	nochange	1	1
node10	node11	OG0001209	nochange	1	1
node10	node11	OG0001210	nochange	1	1
node10	node11	OG0001211	nochange	1	1
node10	node11	OG0001212	nochange	1	1
node10	node11	OG0001213	nochange	1	1
node10	node11	OG0001214	nochange	1	1
node10	node11	OG0001215	nochange	1	1
node10	node11	OG0001216	nochange	1	1
node10	node11	OG0001217	nochange	1	1
node10	node11	OG0001218	nochange	1	1
node10	node11	OG0001219	nochange	1	1
node10	node11	OG0001220	nochange	1	1
node10	node11	OG0001221	nochange	1	1
node10	node11	OG0001222	nochange	1	1
node10	node11	OG0001223	nochange	1	1
node10	node11	OG0001224	nochange	1	1
node10	node11	OG0001225	nochange	1	1
node10	node11	OG0001226	nochange	1	1
node10	node11	OG0001227	nochange	1	1
node10	node11	OG0001228	nochange	1	1
node10	node11	OG0001229	nochange	1	1
node10	node11	OG0001230	nochange	1	1
node10	node11	OG0001231	nochange	1	1
node10	node11	OG0001232	nochange	1	1
node10	node11	OG0001233	nochange	1	1
node10	node11	OG0001234	nochange	1	1
node10	node11	OG0001235	nochange	1	1
node10	node11	OG0001236	nochange	1	1
node10	node11	OG0001237	nochange	1	1
node10	node11	OG0001238	nochange	1	1
node10	node11	OG0001239	nochange	1	1
node10	node11	OG0001240	nochange	1	1
node10	node11	OG0001241	nochange	1	1
node10	node11	OG0001242	nochange	1	1
node10	node11	OG0001243	nochange	1	1
node10	node11	OG0001244	nochange	1	1
node10	node11	OG0001245	nochange	1	1
node10	node11	OG0001246	nochange	1	1
node10	node11	OG0001247	nochange	1	1
node10	node11	OG0001248	nochange	1	1
node10	node11	OG0001249	nochange	1	1
node10	node11	OG0001250	nochange	1	1
node10	node11	OG0001251	nochange	1	1
node10	node11	OG0001252	nochange	1	1
node10	node11	OG0001253	nochange	1	1
node10	node11	OG0001254	nochange	1	1
node10	node11	OG0001255	nochange	1	1
node10	node11	OG0001256	nochange	1	1
node10	node11	OG0001257	nochange	1	1
node10	node11	OG0001258	nochange	1	1
node10	node11	OG0001259	nochange	1	1
node10	node11	OG0001260	nochange	1	1
node10	node11	OG0001261	nochange	1	1
node10	node11	OG0001262	nochange	1	1
node10	node11	OG0001263	nochange	1	1
node10	node11	OG0001264	nochange	1	1
node10	node11	OG0001265	nochange	1	1
node10	node11	OG0001266	nochange	1	1
node10	node11	OG0001267	plus	2	1
node10	node11	OG0001268	nochange	1	1
node10	node11	OG0001269	nochange	1	1
node10	node11	OG0001270	nochange	1	1
node10	node11	OG0001271	nochange	1	1
node10	node11	OG0001272	nochange	1	1
node10	node11	OG0001273	nochange	1	1
node10	node11	OG0001274	nochange	1	1
node10	node11	OG0001275	nochange	1	1
node10	node11	OG0001276	nochange	1	1
node10	node11	OG0001278	add	1	0
node10	node11	OG0001279	nochange	1	1
node10	node11	OG0001280	nochange	1	1
node10	node11	OG0001282	nochange	1	1
node10	node11	OG0001283	nochange	1	1
node10	node11	OG0001284	nochange	1	1
node10	node11	OG0001285	nochange	1	1
node10	node11	OG0001286	nochange	1	1
node10	node11	OG0001287	nochange	1	1
node10	node11	OG0001288	nochange	1	1
node10	node11	OG0001290	del	0	1
node10	node11	OG0001291	nochange	1	1
node10	node11	OG0001292	nochange	1	1
node10	node11	OG0001294	nochange	1	1
node10	node11	OG0001295	nochange	1	1
node10	node11	OG0001297	nochange	1	1
node10	node11	OG0001298	nochange	1	1
node10	node11	OG0001299	nochange	1	1
node10	node11	OG0001300	nochange	1	1
node10	node11	OG0001301	nochange	1	1
node10	node11	OG0001302	nochange	1	1
node10	node11	OG0001303	nochange	1	1
node10	node11	OG0001304	nochange	1	1
node10	node11	OG0001305	nochange	1	1
node10	node11	OG0001306	nochange	1	1
node10	node11	OG0001307	nochange	1	1
node10	node11	OG0001308	nochange	1	1
node10	node11	OG0001309	nochange	1	1
node10	node11	OG0001310	nochange	1	1
node10	node11	OG0001311	nochange	1	1
node10	node11	OG0001312	nochange	1	1
node10	node11	OG0001313	nochange	1	1
node10	node11	OG0001314	nochange	1	1
node10	node11	OG0001315	nochange	1	1
node10	node11	OG0001316	nochange	1	1
node10	node11	OG0001317	nochange	1	1
node10	node11	OG0001318	nochange	1	1
node10	node11	OG0001319	nochange	1	1
node10	node11	OG0001320	nochange	1	1
node10	node11	OG0001321	nochange	1	1
node10	node11	OG0001322	nochange	1	1
node10	node11	OG0001323	nochange	1	1
node10	node11	OG0001325	nochange	1	1
node10	node11	OG0001326	nochange	1	1
node10	node11	OG0001327	nochange	1	1
node10	node11	OG0001328	nochange	1	1
node10	node11	OG0001329	nochange	1	1
node10	node11	OG0001330	nochange	1	1
node10	node11	OG0001331	nochange	1	1
node10	node11	OG0001332	nochange	1	1
node10	node11	OG0001333	nochange	1	1
node10	node11	OG0001334	nochange	1	1
node10	node11	OG0001335	nochange	1	1
node10	node11	OG0001336	nochange	1	1
node10	node11	OG0001337	nochange	1	1
node10	node11	OG0001338	nochange	1	1
node10	node11	OG0001339	nochange	1	1
node10	node11	OG0001340	nochange	1	1
node10	node11	OG0001341	nochange	1	1
node10	node11	OG0001342	nochange	1	1
node10	node11	OG0001343	nochange	1	1
node10	node11	OG0001344	nochange	1	1
node10	node11	OG0001345	nochange	1	1
node10	node11	OG0001346	nochange	1	1
node10	node11	OG0001347	nochange	1	1
node10	node11	OG0001348	nochange	1	1
node10	node11	OG0001349	nochange	1	1
node10	node11	OG0001350	nochange	1	1
node10	node11	OG0001351	nochange	1	1
node10	node11	OG0001352	nochange	1	1
node10	node11	OG0001353	nochange	1	1
node10	node11	OG0001354	nochange	1	1
node10	node11	OG0001355	nochange	1	1
node10	node11	OG0001356	nochange	1	1
node10	node11	OG0001357	nochange	1	1
node10	node11	OG0001358	nochange	1	1
node10	node11	OG0001359	nochange	1	1
node10	node11	OG0001361	nochange	1	1
node10	node11	OG0001362	nochange	1	1
node10	node11	OG0001363	nochange	1	1
node10	node11	OG0001364	nochange	1	1
node10	node11	OG0001365	nochange	1	1
node10	node11	OG0001366	nochange	1	1
node10	node11	OG0001367	nochange	1	1
node10	node11	OG0001368	nochange	1	1
node10	node11	OG0001369	nochange	1	1
node10	node11	OG0001371	nochange	1	1
node10	node11	OG0001372	nochange	1	1
node10	node11	OG0001373	nochange	1	1
node10	node11	OG0001375	nochange	1	1
node10	node11	OG0001376	nochange	2	2
node10	node11	OG0001377	nochange	1	1
node10	node11	OG0001378	nochange	1	1
node10	node11	OG0001379	nochange	1	1
node10	node11	OG0001380	nochange	1	1
node10	node11	OG0001381	nochange	1	1
node10	node11	OG0001382	nochange	1	1
node10	node11	OG0001383	nochange	1	1
node10	node11	OG0001384	nochange	1	1
node10	node11	OG0001385	del	0	1
node10	node11	OG0001386	nochange	1	1
node10	node11	OG0001387	nochange	1	1
node10	node11	OG0001388	nochange	1	1
node10	node11	OG0001389	nochange	1	1
node10	node11	OG0001390	nochange	1	1
node10	node11	OG0001391	nochange	1	1
node10	node11	OG0001392	nochange	1	1
node10	node11	OG0001393	nochange	1	1
node10	node11	OG0001394	nochange	1	1
node10	node11	OG0001395	nochange	1	1
node10	node11	OG0001396	nochange	1	1
node10	node11	OG0001397	nochange	1	1
node10	node11	OG0001398	nochange	1	1
node10	node11	OG0001399	nochange	1	1
node10	node11	OG0001401	nochange	1	1
node10	node11	OG0001402	nochange	1	1
node10	node11	OG0001403	nochange	1	1
node10	node11	OG0001404	del	0	1
node10	node11	OG0001405	nochange	1	1
node10	node11	OG0001406	nochange	1	1
node10	node11	OG0001407	nochange	1	1
node10	node11	OG0001408	nochange	1	1
node10	node11	OG0001409	nochange	1	1
node10	node11	OG0001410	nochange	1	1
node10	node11	OG0001411	nochange	1	1
node10	node11	OG0001412	nochange	1	1
node10	node11	OG0001413	nochange	1	1
node10	node11	OG0001414	nochange	1	1
node10	node11	OG0001415	nochange	1	1
node10	node11	OG0001416	nochange	1	1
node10	node11	OG0001417	nochange	1	1
node10	node11	OG0001418	nochange	1	1
node10	node11	OG0001419	nochange	1	1
node10	node11	OG0001420	nochange	1	1
node10	node11	OG0001421	nochange	1	1
node10	node11	OG0001422	nochange	1	1
node10	node11	OG0001423	nochange	1	1
node10	node11	OG0001424	nochange	1	1
node10	node11	OG0001425	nochange	1	1
node10	node11	OG0001426	nochange	1	1
node10	node11	OG0001428	nochange	1	1
node10	node11	OG0001429	nochange	1	1
node10	node11	OG0001430	nochange	1	1
node10	node11	OG0001431	nochange	1	1
node10	node11	OG0001435	nochange	1	1
node10	node11	OG0001436	nochange	1	1
node10	node11	OG0001437	nochange	1	1
node10	node11	OG0001438	nochange	1	1
node10	node11	OG0001439	nochange	1	1
node10	node11	OG0001440	nochange	1	1
node10	node11	OG0001441	nochange	1	1
node10	node11	OG0001442	nochange	1	1
node10	node11	OG0001443	nochange	1	1
node10	node11	OG0001444	nochange	1	1
node10	node11	OG0001445	nochange	1	1
node10	node11	OG0001446	nochange	1	1
node10	node11	OG0001447	nochange	1	1
node10	node11	OG0001448	nochange	1	1
node10	node11	OG0001450	nochange	1	1
node10	node11	OG0001451	nochange	1	1
node10	node11	OG0001453	nochange	1	1
node10	node11	OG0001454	nochange	1	1
node10	node11	OG0001456	nochange	1	1
node10	node11	OG0001457	nochange	1	1
node10	node11	OG0001458	nochange	1	1
node10	node11	OG0001459	nochange	1	1
node10	node11	OG0001460	nochange	1	1
node10	node11	OG0001461	nochange	1	1
node10	node11	OG0001462	nochange	1	1
node10	node11	OG0001463	nochange	1	1
node10	node11	OG0001464	nochange	1	1
node10	node11	OG0001465	nochange	1	1
node10	node11	OG0001466	nochange	1	1
node10	node11	OG0001467	nochange	1	1
node10	node11	OG0001468	nochange	1	1
node10	node11	OG0001470	nochange	1	1
node10	node11	OG0001471	nochange	1	1
node10	node11	OG0001473	nochange	1	1
node10	node11	OG0001474	nochange	1	1
node10	node11	OG0001478	nochange	1	1
node10	node11	OG0001480	nochange	1	1
node10	node11	OG0001481	nochange	1	1
node10	node11	OG0001482	nochange	1	1
node10	node11	OG0001483	nochange	1	1
node10	node11	OG0001484	nochange	1	1
node10	node11	OG0001485	nochange	1	1
node10	node11	OG0001488	nochange	1	1
node10	node11	OG0001489	nochange	1	1
node10	node11	OG0001490	nochange	1	1
node10	node11	OG0001491	nochange	1	1
node10	node11	OG0001492	nochange	1	1
node10	node11	OG0001493	nochange	1	1
node10	node11	OG0001494	nochange	1	1
node10	node11	OG0001495	nochange	1	1
node10	node11	OG0001496	nochange	1	1
node10	node11	OG0001497	nochange	1	1
node10	node11	OG0001498	nochange	1	1
node10	node11	OG0001499	nochange	1	1
node10	node11	OG0001500	del	0	1
node10	node11	OG0001501	nochange	1	1
node10	node11	OG0001502	nochange	1	1
node10	node11	OG0001504	nochange	1	1
node10	node11	OG0001505	nochange	1	1
node10	node11	OG0001506	nochange	1	1
node10	node11	OG0001507	nochange	1	1
node10	node11	OG0001508	nochange	1	1
node10	node11	OG0001509	nochange	1	1
node10	node11	OG0001510	nochange	1	1
node10	node11	OG0001511	nochange	1	1
node10	node11	OG0001512	nochange	1	1
node10	node11	OG0001513	nochange	1	1
node10	node11	OG0001514	nochange	1	1
node10	node11	OG0001515	nochange	1	1
node10	node11	OG0001516	nochange	1	1
node10	node11	OG0001517	nochange	1	1
node10	node11	OG0001518	plus	2	1
node10	node11	OG0001519	nochange	1	1
node10	node11	OG0001520	nochange	1	1
node10	node11	OG0001523	nochange	1	1
node10	node11	OG0001524	nochange	1	1
node10	node11	OG0001525	nochange	1	1
node10	node11	OG0001527	nochange	1	1
node10	node11	OG0001528	nochange	1	1
node10	node11	OG0001529	nochange	1	1
node10	node11	OG0001530	del	0	1
node10	node11	OG0001531	nochange	1	1
node10	node11	OG0001532	del	0	1
node10	node11	OG0001533	nochange	1	1
node10	node11	OG0001534	nochange	1	1
node10	node11	OG0001535	nochange	1	1
node10	node11	OG0001536	nochange	1	1
node10	node11	OG0001537	nochange	1	1
node10	node11	OG0001539	nochange	1	1
node10	node11	OG0001540	nochange	1	1
node10	node11	OG0001541	nochange	1	1
node10	node11	OG0001542	nochange	1	1
node10	node11	OG0001543	nochange	1	1
node10	node11	OG0001544	del	0	1
node10	node11	OG0001545	nochange	1	1
node10	node11	OG0001546	nochange	1	1
node10	node11	OG0001547	nochange	1	1
node10	node11	OG0001548	nochange	1	1
node10	node11	OG0001549	nochange	1	1
node10	node11	OG0001550	nochange	2	2
node10	node11	OG0001551	nochange	1	1
node10	node11	OG0001552	nochange	1	1
node10	node11	OG0001553	nochange	1	1
node10	node11	OG0001554	nochange	1	1
node10	node11	OG0001555	nochange	1	1
node10	node11	OG0001557	nochange	1	1
node10	node11	OG0001558	nochange	1	1
node10	node11	OG0001559	nochange	1	1
node10	node11	OG0001560	nochange	1	1
node10	node11	OG0001561	nochange	1	1
node10	node11	OG0001562	nochange	1	1
node10	node11	OG0001563	nochange	1	1
node10	node11	OG0001564	nochange	1	1
node10	node11	OG0001565	nochange	1	1
node10	node11	OG0001566	del	0	1
node10	node11	OG0001567	del	0	1
node10	node11	OG0001569	nochange	1	1
node10	node11	OG0001571	nochange	1	1
node10	node11	OG0001572	nochange	1	1
node10	node11	OG0001573	nochange	1	1
node10	node11	OG0001574	nochange	1	1
node10	node11	OG0001575	del	0	1
node10	node11	OG0001576	nochange	1	1
node10	node11	OG0001577	nochange	1	1
node10	node11	OG0001578	nochange	1	1
node10	node11	OG0001579	nochange	1	1
node10	node11	OG0001580	nochange	1	1
node10	node11	OG0001581	nochange	1	1
node10	node11	OG0001582	nochange	1	1
node10	node11	OG0001583	del	0	1
node10	node11	OG0001584	nochange	1	1
